% Model:              PINN对比模型.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 11 2026, 16:01
% Dimension:          3
% Nodes:              9008
% Expressions:        1
% Description:        
% Length unit:        null
% x,y,z,Jsolid @ t=2.592E5
-0.01432387580664744,-0.00858208504034671,-0.004444444444444442,0.8136767215668478
-0.014968512103982761,-0.009948281285403949,-0.00444444444444444,1.0388551140759255
-0.014066367043505295,-0.010663125315123647,-0.005555555555555555,1.0679549201024097
-0.013224187290785724,-0.009577732349895859,-0.005555555555555555,0.8251149664920285
-0.013121471347476725,-0.011320454129296574,-0.0066666666666666645,1.0744680803833713
-0.012294124814158546,-0.010372049908738244,-0.006666666666666666,0.8415235503194546
-0.012117766199440324,-0.005258550661906012,-0.006666666666666668,0.7292542519899458
-0.012942024465383012,-0.005909311379609275,-0.006666666666666666,0.7872727660614599
-0.011375782323665188,-0.006120274650297972,-0.006666666666666668,0.7282385181123132
-0.01220565160127936,-0.0068645415296047264,-0.006666666666666666,0.7917817350541905
-0.012139407391885612,-0.011920866929371415,-0.007777777777777779,1.0938789801280664
-0.011397691823868274,-0.011051742870447927,-0.0077777777777777776,0.8644991478195757
-0.010550086294502175,-0.006902269158612878,-0.007777777777777779,0.7219293636544117
-0.011359283587767345,-0.007781177505940019,-0.0077777777777777776,0.7954938187861299
-0.012760029199137156,-0.004320263978729372,-0.00777777777777778,0.7270699320694913
-0.013585059565296674,-0.004908244392679229,-0.0077777777777777776,0.7870735110179818
-0.011125142407777662,-0.012465153573211612,-0.008888888888888889,1.0938484979307186
-0.011125142988749056,-0.012465154730453851,-0.01,0.02028511653966828
-0.010478736289365562,-0.011638087727128963,-0.008888888888888889,0.8067622222021141
-0.010478736289365562,-0.011638087727128961,-0.01,0.6684505088374889
-0.010689996272673075,-0.010274909621873513,-0.01,0.732206936292514
-0.010689996272673075,-0.010274909621873513,-0.008888888888888889,0.7547652905246205
-0.009654844186491143,-0.007603683350951074,-0.010000000000000002,0.7041136317867636
-0.00965484388634148,-0.007603682930714282,-0.008888888888888887,0.7317472326912301
-0.01032999502395622,-0.008779870794771627,-0.01,0.7232885300483068
-0.010329995023956222,-0.008779870794771627,-0.008888888888888889,0.7892507413724792
-0.013285315039724108,-0.003311944657764562,-0.00888888888888889,0.7341554448600308
-0.013285314787487887,-0.0033119445459763187,-0.01,0.7273113076801989
-0.01735233564568682,-0.007458501980771839,-0.00333333333333333,1.0365572565469172
-0.016392570535349347,-0.006805742210080105,-0.003333333333333331,0.8242727367957832
-0.017011998409438678,-0.005821319635595121,-0.004444444444444442,0.8142616960897656
-0.0180139189670733,-0.006516750105638604,-0.00444444444444444,1.0192014457376013
-0.018594807560946315,-0.005523236064246912,-0.005555555555555551,1.0103992367878898
-0.017597675009101223,-0.004830326151181639,-0.005555555555555553,0.8112442775752087
-0.019479152728976462,-0.0034009509759301156,-0.0066666666666666645,1.0073018761076407
-0.01908609070557095,-0.004482537466438963,-0.006666666666666663,1.0133990003290836
-0.018560624167222046,-0.002873644405246228,-0.0066666666666666645,0.8233652432184853
-0.01812229275469045,-0.0038765119988935855,-0.0066666666666666645,0.8161392169258692
-0.018720319676970663,-0.0019800431165265604,-0.0066666666666666645,0.8171824625412306
